rowid,_id,USERID,edit_time,day_id,total_time,workout_time,rest_time,wasted_time,total_exercise,total_weight,recordbreak,starttime,endtime,workout_mode,TIMESTAMP,calories
341795270,448,3773197,1560253870,22,2540,506,722,1042,3,1948,0,1560247727,1560250267,0,"2021-03-15 22:17:34",0
342382027,449,3773197,1560342997,21,2951,825,1113,563,5,1735,0,1560336445,1560339396,0,"2021-03-15 22:17:34",0
343413468,450,3773197,1560512533,22,1623,275,817,351,2,1600,0,1560510907,1560512530,0,"2021-03-15 22:17:34",0
343872987,451,3773197,1560600481,21,3095,681,1110,854,5,1607,0,1560593785,1560596880,0,"2021-03-15 22:17:34",0
344302705,452,3773197,1560685714,22,3328,575,1174,1219,4,1947,0,1560678784,1560682112,0,"2021-03-15 22:17:34",0
345534115,453,3773197,1560861419,21,3008,654,991,1003,4,1647,1,1560854811,1560857819,0,"2021-03-15 22:17:34",0
346160981,454,3773197,1560944418,22,1631,390,540,521,2,1290,0,1560939184,1560940815,0,"2021-03-15 22:17:34",0
347396574,455,3773197,1561122493,21,3745,585,1082,1718,4,1074,1,1561115147,1561118892,0,"2021-03-15 22:17:34",0
348305355,456,3773197,1561295634,22,2698,574,1266,498,4,1860,0,1561289334,1561292032,0,"2021-03-15 22:17:34",0
348703524,457,3773197,1561378065,21,1166,420,540,26,2,312,0,1561373297,1561374463,0,"2021-03-15 22:17:34",0
350063125,458,3773197,1561553741,22,2459,510,810,869,3,1095,0,1561547681,1561550140,0,"2021-03-15 22:17:34",0
350682509,459,3773197,1561639558,21,3532,565,1294,1223,5,1670,0,1561632424,1561635956,0,"2021-03-15 22:17:34",0
351281303,460,3773197,1561726357,22,3196,574,1353,909,4,1910,0,1561719559,1561722755,0,"2021-03-15 22:17:34",0
351766812,461,3773197,1561805809,21,2776,820,1172,334,5,2037,0,1561799430,1561802206,0,"2021-03-15 22:17:34",0
352517990,462,3773197,1561979169,23,2362,420,841,831,3,1115,0,1561973205,1561975567,0,"2021-03-15 22:17:34",0
353247867,463,3773197,1562068756,22,3165,655,1352,798,4,2050,0,1562061989,1562065154,0,"2021-03-15 22:17:34",0
354463832,464,3773197,1562240373,21,2289,382,1050,497,4,1609,0,1562234482,1562236771,0,"2021-03-15 22:17:34",0
354975019,465,3773197,1562330150,23,2127,330,720,897,2,1325,0,1562324422,1562326549,0,"2021-03-15 22:17:34",0
356062726,466,3773197,1562585302,22,3045,445,961,1369,3,2150,0,1562578656,1562581701,0,"2021-03-15 22:17:34",0
356728846,467,3773197,1562674201,21,3941,595,1203,1783,4,1235,0,1562666658,1562670599,0,"2021-03-15 22:17:34",0
357339597,468,3773197,1562756893,23,1359,150,372,747,1,650,0,1562751932,1562753291,0,"2021-03-15 22:17:34",0
358484839,469,3773197,1562931789,22,4058,635,1350,1713,4,1955,0,1562924130,1562928188,0,"2021-03-15 22:17:34",0
359003688,470,3773197,1563021486,21,3529,305,1111,1843,3,1560,0,1563014356,1563017885,0,"2021-03-15 22:17:34",0
359804771,471,3773197,1563191518,23,1871,330,631,730,2,1650,0,1563186046,1563187917,0,"2021-03-15 22:17:34",0
360464486,472,3773197,1563277607,22,3182,655,1352,815,4,2025,0,1563270824,1563274006,0,"2021-03-15 22:17:34",0
361118243,473,3773197,1563365613,21,3908,650,1297,1601,4,2270,0,1563358104,1563362012,0,"2021-03-15 22:17:34",0
361685605,474,3773197,1563450068,23,1862,294,631,757,2,1567,0,1563444605,1563446467,0,"2021-03-15 22:17:34",0
362257605,475,3773197,1563539643,22,4115,520,1351,1884,4,1985,0,1563531927,1563536042,0,"2021-03-15 22:17:34",0
363128156,476,3773197,1563710012,21,1512,50,240,1132,1,350,0,1563704898,1563706410,0,"2021-03-15 22:17:34",0
364300318,477,3773197,1563881875,21,5190,695,1652,2393,5,2183,0,1563873083,1563878273,0,"2021-03-15 22:17:34",0
365043693,478,3773197,1563968629,23,1667,294,632,561,2,1641,0,1563963358,1563965025,0,"2021-03-15 22:17:34",0
365756426,479,3773197,1564057124,22,3263,250,815,2018,2,1675,0,1564050259,1564053522,0,"2021-03-15 22:17:34",0
366367006,480,3773197,1564141921,21,3374,640,1201,1173,4,1409,0,1564134945,1564138319,0,"2021-03-15 22:17:34",0
366919846,481,3773197,1564224436,23,2637,330,636,1491,2,1925,0,1564218196,1564220833,0,"2021-03-15 22:17:34",0
367407094,482,3773197,1564316051,22,3906,574,1353,1619,4,2132,1,1564308542,1564312448,0,"2021-03-15 22:17:34",0
369471831,483,3773197,1564576815,21,4630,640,1204,2426,4,1494,0,1564568584,1564573214,0,"2021-03-15 22:17:34",0
370100280,484,3773197,1564661227,23,2424,330,721,1193,2,1980,0,1564655199,1564657623,0,"2021-03-15 22:17:34",0
371337170,485,3773197,1564836179,22,2229,265,720,1064,2,1435,0,1564830349,1564832578,0,"2021-03-15 22:17:34",0
371759885,486,3773197,1564921154,21,3932,500,1381,1691,4,2245,0,1564913621,1564917553,0,"2021-03-15 22:17:34",0
372276875,487,3773197,1565006078,23,2665,306,631,1548,2,1862,0,1564999811,1565002476,0,"2021-03-15 22:17:34",0
373123013,488,3773197,1565096286,22,4462,505,1352,2245,4,1958,1,1565088222,1565092684,0,"2021-03-15 22:17:34",0
374540811,489,3773197,1565265795,21,3774,610,1203,1601,4,1599,0,1565258418,1565262192,0,"2021-03-15 22:17:34",0
375174411,490,3773197,1565348538,23,2991,294,631,1886,2,1837,0,1565341944,1565344935,0,"2021-03-15 22:17:34",0
375812225,491,3773197,1565438959,22,4188,599,1172,2057,4,2143,2,1565431167,1565435355,0,"2021-03-15 22:17:34",0
376268796,492,3773197,1565526321,21,4401,555,812,2764,3,1455,0,1565518317,1565522718,0,"2021-03-15 22:17:34",0
379914807,493,3773197,1565971554,23,1208,90,270,758,1,450,0,1565966744,1565967952,0,"2021-03-15 22:17:34",0
380348898,494,3773197,1566036194,22,2253,235,583,1255,2,1375,0,1566030339,1566032592,0,"2021-03-15 22:17:34",0
380894279,495,3773197,1566129519,21,3116,245,1201,1400,3,1599,0,1566122801,1566125917,0,"2021-03-15 22:17:34",0
381425584,496,3773197,1566217875,23,2374,366,631,1197,2,1955,0,1566211898,1566214272,0,"2021-03-15 22:17:34",0
382976661,497,3773197,1566388897,22,4645,710,1351,2224,4,2215,0,1566380651,1566385296,0,"2021-03-15 22:17:34",0
383722524,498,3773197,1566475727,21,4306,645,1201,2100,4,1550,0,1566467820,1566472126,0,"2021-03-15 22:17:34",0
384451195,499,3773197,1566561741,23,1299,90,270,849,1,555,0,1566556840,1566558139,0,"2021-03-15 22:17:34",0
385513939,500,3773197,1566732790,23,2581,282,542,1577,2,1670,0,1566726605,1566729186,0,"2021-03-15 22:17:34",0
386027111,501,3773197,1566818974,21,2151,100,361,1600,1,800,0,1566813223,1566815374,0,"2021-03-15 22:17:34",0
386831755,502,3773197,1566906535,23,4878,294,630,3774,2,1815,0,1566898055,1566902933,0,"2021-03-15 22:17:34",0
387626135,503,3773197,1566994172,22,2624,505,1170,679,3,1880,0,1566987947,1566990571,0,"2021-03-15 22:17:34",0
388371788,504,3773197,1567080479,0,4317,700,932,2415,3,1395,0,1567072524,1567076841,0,"2021-03-15 22:17:34",0
389654313,505,3773197,1567253518,23,2099,300,631,988,2,1850,0,1567247817,1567249916,0,"2021-03-15 22:17:34",0
390122589,506,3773197,1567337594,22,3818,660,1354,1444,4,1897,0,1567330175,1567333993,0,"2021-03-15 22:17:34",0
392164021,507,3773197,1567595663,21,4545,700,931,2644,3,1535,0,1567587516,1567592061,0,"2021-03-15 22:17:34",0
392994938,508,3773197,1567682912,23,2488,312,631,1365,2,1997,0,1567676822,1567679310,0,"2021-03-15 22:17:34",0
393810636,509,3773197,1567772840,22,4430,736,1353,1981,4,2090,0,1567764806,1567769236,0,"2021-03-15 22:17:34",0
394423279,510,3773197,1567855904,21,2479,85,361,1943,1,740,0,1567849823,1567852302,0,"2021-03-15 22:17:34",0
400623055,511,3773197,1568635671,22,3303,655,1263,1025,4,1825,0,1568628766,1568632069,0,"2021-03-15 22:17:34",0
401512516,512,3773197,1568724537,21,4866,889,1412,2115,5,2189,0,1568716069,1568720935,0,"2021-03-15 22:17:34",0
402291507,513,3773197,1568807491,23,2371,366,632,1193,2,1955,0,1568801518,1568803889,0,"2021-03-15 22:17:34",0
403030268,514,3773197,1568894760,22,1089,125,450,424,1,925,0,1568886471,1568887560,0,"2021-03-15 22:17:34",0
403092662,515,3773197,1568896470,22,2207,400,902,635,3,946,0,1568890661,1568892868,0,"2021-03-15 22:17:34",0
403773378,516,3773197,1568981262,21,3815,560,1381,1514,4,2105,0,1568973844,1568977659,0,"2021-03-15 22:17:34",0
404344900,517,3773197,1569062418,23,2776,366,631,1599,2,2138,0,1569056040,1569058816,0,"2021-03-15 22:17:34",0
405348259,518,3773197,1569235418,22,2906,105,361,2350,1,798,0,1569228911,1569231817,0,"2021-03-15 22:17:34",0
406239658,519,3773197,1569328693,21,3687,690,1201,1436,4,1527,0,1569321403,1569325090,0,"2021-03-15 22:17:34",0
407813894,520,3773197,1569501001,23,3561,366,594,2421,2,2260,0,1569493838,1569497399,0,"2021-03-15 22:17:34",0
408589402,521,3773197,1569588263,22,4282,574,1300,2048,4,2018,2,1569580380,1569584662,0,"2021-03-15 22:17:34",0
409204391,522,3773197,1569670171,21,2779,460,903,1056,4,1265,0,1569663790,1569666569,0,"2021-03-15 22:17:34",0
409655230,523,3773197,1569754738,23,108,0,0,108,0,0,0,1569751028,1569751136,0,"2021-03-15 22:17:34",0
410267482,524,3773197,1569841091,23,2914,198,540,1996,2,1321,0,1569834575,1569837489,0,"2021-03-15 22:17:34",0
414874344,525,3773197,1570361111,21,3760,525,1261,1614,4,1870,0,1570353749,1570357509,0,"2021-03-15 22:17:34",0
415430088,526,3773197,1570445936,23,1214,54,180,890,1,360,0,1570441121,1570442335,0,"2021-03-15 22:17:34",0
416421716,527,3773197,1570538498,22,2990,349,543,1828,3,643,0,1570531900,1570534890,0,"2021-03-15 22:17:34",0
417219833,528,3773197,1570622308,21,2284,250,841,923,3,1109,0,1570616422,1570618706,0,"2021-03-15 22:17:34",0
418006398,529,3773197,1570708780,23,1471,108,360,913,1,736,0,1570703708,1570705179,0,"2021-03-15 22:17:34",0
424487594,530,3773197,1571485054,21,3048,300,841,1637,3,1210,0,1571478404,1571481452,0,"2021-03-15 22:17:34",0
425025191,531,3773197,1571572429,23,2132,240,631,1081,2,1325,0,1571566695,1571568827,0,"2021-03-15 22:17:34",0
425614035,532,3773197,1571656520,22,591,80,180,241,1,400,0,1571652327,1571652918,0,"2021-03-15 22:17:34",0
427458945,533,3773197,1571834410,21,3374,435,1202,1377,4,1354,0,1571827435,1571830809,0,"2021-03-15 22:17:34",0
